time,etheur_open,etheur_high,etheur_low,etheur_close,volume
1677816000000,1484.36,1492.84,1481.4,1491.22,1060.0318
1677819600000,1491.42,1496.38,1486.05,1486.05,1607.4407
1677823200000,1485.81,1488.29,1481.05,1482.28,1453.4688
1677826800000,1482.38,1489.76,1480.87,1487.18,886.478
1677830400000,1487.17,1491.42,1484.62,1490.38,1057.9617
1677834000000,1490.38,1493.05,1486.0,1487.47,996.3107
1677837600000,1487.51,1491.0,1487.01,1487.63,783.9544
1677841200000,1487.87,1489.76,1483.65,1483.95,946.4757
1677844800000,1483.91,1484.86,1480.79,1481.76,1023.3745
1677848400000,1481.59,1493.32,1479.42,1492.06,1474.574
1677852000000,1492.04,1499.06,1491.25,1492.44,2496.0623
1677855600000,1492.79,1497.84,1487.71,1490.56,2125.7825
1677859200000,1490.57,1493.91,1489.0,1491.21,1200.0985
1677862800000,1491.34,1495.41,1491.25,1493.27,1057.5904
1677866400000,1493.16,1494.05,1474.0,1479.36,1578.2326
1677870000000,1479.36,1487.7,1476.93,1484.6,1469.5332
1677873600000,1484.79,1485.96,1476.27,1476.96,1223.6421
1677877200000,1476.91,1483.49,1465.57,1480.43,2132.6624
1677880800000,1480.42,1488.85,1479.86,1487.73,777.4922
1677884400000,1487.85,1491.87,1487.63,1490.08,1294.8954
1677888000000,1490.17,1495.86,1489.2,1494.82,965.2924
1677891600000,1494.85,1497.27,1491.23,1491.44,789.5062
1677895200000,1491.43,1493.7,1491.43,1492.29,301.4274
1677898800000,1492.29,1493.01,1490.62,1492.7,310.1971
1677902400000,1492.69,1493.76,1489.08,1490.85,412.3843
1677906000000,1490.54,1491.48,1485.0,1489.13,503.1822
1677909600000,1489.26,1495.17,1487.68,1492.98,539.9413
1677913200000,1492.98,1493.31,1490.62,1490.73,313.6393
1677916800000,1490.53,1491.47,1488.82,1489.17,388.2405
1677920400000,1489.02,1492.04,1489.0,1490.9,558.4862
1677924000000,1490.92,1493.06,1488.39,1490.0,357.6938
1677927600000,1489.79,1492.29,1489.56,1490.44,259.711
1677931200000,1490.44,1493.5,1489.18,1492.71,342.2199
1677934800000,1492.64,1492.95,1490.0,1490.27,285.2141
1677938400000,1490.05,1491.11,1487.56,1488.47,317.4636
1677942000000,1488.46,1490.52,1483.37,1483.61,579.6458
1677945600000,1483.7,1487.05,1482.22,1486.13,367.3125
1677949200000,1486.16,1486.97,1483.27,1483.65,273.7865
1677952800000,1483.69,1486.03,1478.73,1484.69,381.7191
1677956400000,1484.7,1485.65,1479.27,1480.99,547.803
1677960000000,1480.99,1482.16,1471.0,1478.4,1233.6666
1677963600000,1478.62,1480.94,1470.51,1478.08,1170.8424
1677967200000,1478.03,1488.95,1475.04,1481.64,822.7493
1677970800000,1482.29,1487.83,1481.11,1487.28,561.4552
1677974400000,1487.28,1490.67,1485.09,1490.2,722.8904
1677978000000,1490.44,1506.61,1488.13,1500.27,2321.7566
1677981600000,1500.5,1501.33,1473.05,1486.4,1638.1883
1677985200000,1486.45,1489.63,1486.45,1487.45,546.534
1677988800000,1487.87,1492.47,1487.77,1490.78,625.783
1677992400000,1490.94,1490.94,1488.06,1489.38,304.7582
1677996000000,1489.38,1491.11,1488.2,1490.91,262.8424
1677999600000,1490.78,1490.98,1487.67,1488.1,417.4509
1678003200000,1488.19,1490.49,1484.66,1485.36,507.3741
1678006800000,1485.51,1489.58,1484.03,1488.12,540.5084
1678010400000,1488.13,1492.6,1487.96,1490.25,472.9361
1678014000000,1490.28,1490.94,1486.46,1486.51,278.044
1678017600000,1486.5,1488.79,1485.76,1486.93,241.2012
1678021200000,1487.06,1491.24,1486.62,1489.85,300.7947
1678024800000,1489.96,1490.31,1485.59,1485.59,322.6727
1678028400000,1485.67,1489.65,1485.22,1487.27,174.7857
1678032000000,1487.28,1489.97,1485.85,1488.6,190.3883
1678035600000,1488.85,1490.05,1486.81,1487.03,99.172
1678039200000,1487.4,1488.17,1485.97,1486.69,133.5992
1678042800000,1486.74,1487.79,1481.84,1484.74,239.5881
1678046400000,1484.36,1488.76,1484.35,1487.52,165.323
1678050000000,1487.55,1496.07,1476.99,1489.51,619.713
1678053600000,1489.38,1489.38,1478.32,1482.73,454.6601
1678057200000,1482.77,1483.81,1474.33,1481.84,444.9965
1678060800000,1481.91,1485.53,1475.61,1484.71,275.5537
1678064400000,1485.02,1489.94,1474.83,1478.14,546.2827
1678068000000,1478.08,1481.62,1473.61,1478.73,591.17
1678071600000,1478.39,1480.6,1476.69,1478.02,84.081
1678075200000,1477.99,1479.47,1473.65,1473.81,239.3849
1678078800000,1474.03,1474.43,1469.55,1473.68,334.251
1678082400000,1473.58,1476.69,1472.57,1475.85,299.3494
1678086000000,1475.55,1477.26,1473.26,1473.38,270.563
1678089600000,1473.09,1477.96,1469.33,1476.57,434.5752
1678093200000,1476.36,1480.44,1473.49,1480.0,407.2956
1678096800000,1480.18,1484.37,1478.08,1483.51,458.8751
1678100400000,1483.82,1484.43,1476.79,1477.34,381.1888
1678104000000,1477.41,1480.38,1476.31,1478.84,294.9019
1678107600000,1478.83,1482.24,1476.62,1481.61,595.8989
1678111200000,1481.54,1483.84,1476.79,1480.14,468.2243
1678114800000,1480.14,1488.31,1477.07,1484.35,918.3188
1678118400000,1484.65,1487.0,1478.51,1481.23,486.6749
1678122000000,1481.24,1481.59,1478.84,1480.05,284.7458
1678125600000,1479.91,1481.76,1478.14,1480.2,373.4682
1678129200000,1479.9,1481.3,1470.71,1473.39,458.5482
1678132800000,1473.36,1475.06,1468.99,1469.53,389.7811
1678136400000,1469.35,1475.33,1467.78,1472.57,229.0026
1678140000000,1472.51,1475.97,1472.47,1474.1,224.4813
1678143600000,1474.21,1475.91,1469.28,1470.19,366.1696
1678147200000,1470.16,1470.97,1466.49,1470.76,199.6589
1678150800000,1470.67,1479.3,1470.37,1477.22,377.7334
1678154400000,1477.92,1480.74,1474.97,1480.41,212.2545
1678158000000,1480.77,1486.78,1477.72,1478.27,321.1427
1678161600000,1478.39,1479.35,1476.49,1478.22,83.0355
1678165200000,1478.28,1478.65,1476.71,1477.56,180.9213
1678168800000,1477.72,1479.0,1475.64,1478.28,209.5124
1678172400000,1478.15,1479.34,1475.21,1476.26,300.207
1678176000000,1476.22,1477.76,1474.1,1477.18,263.3371
1678179600000,1477.16,1478.4,1472.38,1474.75,388.4184
1678183200000,1474.61,1477.93,1471.03,1472.16,309.6816
1678186800000,1472.12,1474.45,1471.14,1472.02,397.9445
1678190400000,1472.27,1475.21,1471.21,1474.11,335.0834
1678194000000,1474.11,1474.58,1471.55,1472.38,414.2069
1678197600000,1472.32,1476.1,1466.29,1472.48,601.3549
1678201200000,1472.38,1486.16,1452.11,1479.4,2265.404
1678204800000,1479.21,1481.96,1469.63,1475.31,872.4334
1678208400000,1475.15,1485.67,1473.9,1483.06,563.8831
1678212000000,1482.97,1484.32,1475.63,1479.07,363.9429
1678215600000,1478.89,1482.14,1474.23,1476.26,413.2326
1678219200000,1474.87,1477.14,1468.14,1471.7,708.1509
1678222800000,1471.74,1478.53,1468.54,1474.0,452.7161
1678226400000,1473.74,1477.17,1467.2,1475.97,317.0209
1678230000000,1475.66,1485.49,1474.36,1483.95,368.1601
1678233600000,1484.14,1491.93,1484.14,1488.37,423.1993
1678237200000,1488.42,1489.39,1483.25,1483.91,213.034
1678240800000,1484.15,1486.23,1482.23,1483.32,110.4862
1678244400000,1483.13,1484.88,1479.81,1484.31,214.2133
1678248000000,1484.81,1485.71,1482.06,1484.88,138.3279
1678251600000,1485.08,1485.15,1471.99,1474.22,481.9061
1678255200000,1473.96,1478.59,1471.46,1477.13,251.6045
1678258800000,1476.68,1478.23,1472.82,1473.71,191.389
1678262400000,1473.96,1477.53,1472.27,1475.59,299.7894
1678266000000,1475.66,1478.83,1475.0,1478.81,239.5568
1678269600000,1478.86,1483.88,1477.96,1482.47,471.9453
1678273200000,1482.58,1484.88,1480.04,1480.38,359.9358
1678276800000,1480.46,1482.71,1474.31,1476.33,447.5664
1678280400000,1476.33,1477.69,1471.93,1474.07,572.9032
1678284000000,1473.89,1475.52,1466.71,1469.65,907.5132
1678287600000,1469.92,1486.56,1464.05,1481.6,1639.5448
1678291200000,1481.64,1485.74,1475.31,1482.54,695.8351
1678294800000,1482.76,1483.33,1477.0,1477.31,259.7864
1678298400000,1477.44,1478.17,1471.62,1476.51,408.847
1678302000000,1476.24,1478.41,1473.62,1475.59,342.3814
1678305600000,1475.45,1483.83,1472.85,1482.09,422.8715
1678309200000,1482.37,1483.66,1471.99,1476.11,515.427
1678312800000,1476.03,1476.77,1465.59,1469.79,597.447
1678316400000,1469.92,1472.03,1449.0,1456.54,1409.2757
1678320000000,1456.13,1462.78,1455.36,1460.37,464.0449
1678323600000,1459.86,1463.1,1455.52,1461.52,252.975
1678327200000,1461.47,1468.15,1461.41,1465.57,168.4182
1678330800000,1465.82,1466.36,1463.09,1464.21,147.7487
1678334400000,1464.3,1464.45,1460.41,1461.1,139.6405
1678338000000,1460.83,1462.4,1459.29,1459.72,196.797
1678341600000,1459.71,1463.42,1458.55,1462.71,149.8177
1678345200000,1463.02,1463.02,1458.0,1458.76,227.3191
1678348800000,1458.81,1460.55,1443.92,1453.86,881.2862
1678352400000,1453.93,1456.36,1449.67,1452.79,399.9649
1678356000000,1452.89,1455.33,1448.58,1453.61,414.5579
1678359600000,1453.85,1454.73,1451.54,1454.57,249.5198
1678363200000,1454.56,1454.96,1450.19,1452.99,294.5429
1678366800000,1453.1,1459.82,1448.97,1458.8,753.0497
1678370400000,1458.84,1465.77,1457.2,1459.82,683.673
1678374000000,1459.67,1463.64,1453.75,1456.19,386.7941
1678377600000,1455.88,1459.38,1442.5,1448.25,673.2587
1678381200000,1448.13,1451.36,1444.75,1450.1,447.9599
1678384800000,1450.09,1450.6,1425.81,1426.08,1429.91
1678388400000,1426.04,1426.04,1404.05,1411.48,1529.9092
1678392000000,1411.5,1412.39,1337.42,1341.42,3624.86
1678395600000,1342.02,1374.06,1342.02,1362.73,2041.4269
1678399200000,1362.42,1376.72,1362.42,1364.39,969.8327
1678402800000,1364.31,1370.13,1360.83,1367.9,653.2846
1678406400000,1367.65,1367.65,1348.02,1351.79,1233.2339
1678410000000,1351.43,1360.12,1337.88,1357.47,1363.9494
1678413600000,1356.89,1360.67,1353.01,1353.59,403.5382
1678417200000,1353.21,1357.96,1349.81,1352.56,335.339
1678420800000,1351.99,1352.82,1337.51,1340.63,927.3607
1678424400000,1340.45,1349.76,1337.2,1347.64,609.3896
1678428000000,1347.75,1349.28,1333.69,1335.93,843.7696
1678431600000,1335.93,1341.41,1320.16,1340.86,1721.9138
1678435200000,1341.13,1343.09,1332.63,1337.71,669.7909
1678438800000,1337.66,1338.02,1327.43,1328.89,1065.1714
1678442400000,1329.21,1333.64,1302.37,1312.39,2303.6729
1678446000000,1312.3,1320.15,1308.27,1316.16,1518.1447
1678449600000,1316.11,1334.08,1315.85,1330.47,1050.6164
1678453200000,1330.4,1363.91,1328.04,1356.56,2110.4594
1678456800000,1356.85,1357.53,1312.01,1329.82,2089.0252
1678460400000,1330.07,1341.71,1323.55,1338.91,1856.4137
1678464000000,1338.72,1361.58,1334.38,1340.61,1386.266
1678467600000,1340.39,1344.96,1328.2,1333.6,1415.418
1678471200000,1333.64,1340.91,1329.5,1333.07,926.9471
1678474800000,1333.09,1353.49,1333.06,1350.97,719.1532
1678478400000,1350.85,1352.2,1343.03,1345.43,584.8281
1678482000000,1345.42,1354.01,1335.01,1351.06,732.0084
1678485600000,1351.27,1355.45,1342.01,1348.39,639.207
1678489200000,1348.37,1356.61,1343.38,1346.15,821.6684
1678492800000,1345.0,1365.46,1345.0,1360.38,1332.6304
1678496400000,1360.53,1399.4,1360.02,1390.95,2187.3233
1678500000000,1391.45,1398.53,1383.47,1388.79,1713.601
1678503600000,1388.72,1388.99,1373.15,1382.13,1186.767
1678507200000,1382.01,1383.16,1372.2,1377.87,1150.0656
1678510800000,1378.0,1384.45,1374.87,1381.64,558.9263
1678514400000,1381.22,1381.61,1364.52,1375.96,1491.2013
1678518000000,1376.27,1379.74,1329.77,1332.13,1592.9315
1678521600000,1331.48,1365.62,1325.5,1348.59,2570.7972
1678525200000,1349.01,1354.99,1339.96,1349.24,1711.4685
1678528800000,1348.9,1353.2,1342.37,1342.99,1722.1701
1678532400000,1343.39,1347.44,1334.21,1343.71,1390.3832
1678536000000,1343.34,1347.91,1339.44,1339.52,786.0677
1678539600000,1339.53,1348.09,1338.88,1340.55,923.5287
1678543200000,1340.75,1350.77,1336.96,1348.23,1571.2585
1678546800000,1348.25,1350.92,1336.94,1336.95,841.6464
1678550400000,1337.15,1339.2,1328.43,1337.89,866.6621
1678554000000,1337.89,1358.0,1336.74,1351.38,1071.5501
1678557600000,1351.66,1361.76,1345.98,1353.14,1633.1802
1678561200000,1353.47,1358.21,1348.76,1356.51,598.5015
1678564800000,1356.38,1375.81,1355.47,1370.27,1267.0671
1678568400000,1370.05,1372.12,1362.85,1368.23,601.0313
1678572000000,1368.49,1373.74,1364.01,1365.11,559.938
1678575600000,1365.16,1378.28,1362.12,1371.99,823.8936
1678579200000,1372.04,1372.13,1361.02,1367.65,751.8248
1678582800000,1367.26,1371.09,1363.63,1365.36,392.5065
1678586400000,1365.39,1367.97,1357.12,1367.26,630.2334
1678590000000,1367.68,1374.6,1362.28,1364.9,706.125
1678593600000,1364.84,1372.15,1362.59,1370.77,659.0853
1678597200000,1370.79,1373.89,1364.36,1364.78,510.3019
1678600800000,1365.69,1369.22,1361.55,1362.91,660.3006
1678604400000,1363.02,1365.62,1357.13,1363.99,424.0269
1678608000000,1363.79,1367.32,1362.09,1365.91,701.7776
1678611600000,1366.08,1369.05,1362.73,1363.21,625.8121
1678615200000,1363.71,1367.87,1361.64,1366.71,543.5021
1678618800000,1366.82,1371.74,1365.18,1369.39,707.1032
1678622400000,1369.37,1369.7,1356.19,1366.65,827.9785
1678626000000,1366.55,1373.66,1362.81,1364.0,686.7078
1678629600000,1364.24,1367.32,1359.57,1362.33,606.9481
1678633200000,1362.12,1365.53,1357.65,1362.59,703.641
1678636800000,1362.25,1369.49,1358.95,1367.04,505.1164
1678640400000,1367.17,1422.74,1366.75,1419.97,2004.9314
1678644000000,1419.99,1454.22,1418.03,1441.92,1921.8113
1678647600000,1441.11,1447.06,1413.92,1415.15,1055.7128
1678651200000,1415.18,1441.6,1414.02,1436.65,1128.3617
1678654800000,1436.44,1438.24,1427.84,1437.55,939.5771
1678658400000,1437.99,1490.74,1427.87,1465.23,2445.6371
1678662000000,1465.78,1485.99,1462.28,1484.26,1446.1187
1678665600000,1485.55,1521.32,1477.56,1511.41,1750.7755
1678669200000,1511.97,1513.6,1498.69,1500.23,846.5578
1678672800000,1500.14,1502.58,1477.95,1480.96,1027.7753
1678676400000,1480.82,1486.24,1475.14,1480.87,503.176
1678680000000,1480.98,1495.0,1480.47,1487.34,899.791
1678683600000,1487.41,1493.6,1486.0,1492.57,377.8966
1678687200000,1492.74,1498.45,1486.93,1492.59,533.7534
1678690800000,1493.63,1507.05,1491.51,1501.44,852.346
1678694400000,1501.37,1503.0,1483.15,1483.39,940.1534
1678698000000,1483.46,1491.76,1462.23,1465.94,1412.8184
1678701600000,1465.7,1484.6,1465.38,1482.16,855.6266
1678705200000,1482.57,1485.05,1475.36,1481.78,598.6729
1678708800000,1481.04,1484.35,1470.0,1478.23,1033.9448
1678712400000,1478.23,1502.07,1478.04,1496.35,2124.8161
1678716000000,1496.57,1544.12,1492.8,1541.34,2895.2535
1678719600000,1541.46,1587.63,1540.95,1552.64,3222.2912
1678723200000,1552.49,1567.06,1536.15,1551.63,1408.6018
1678726800000,1551.38,1559.23,1540.54,1556.58,792.3253
1678730400000,1556.6,1563.92,1548.53,1563.49,756.5831
1678734000000,1563.46,1570.97,1556.81,1563.37,771.4033
1678737600000,1564.96,1565.47,1544.16,1547.69,744.1715
1678741200000,1547.95,1557.2,1547.59,1551.95,403.8038
1678744800000,1551.91,1565.54,1551.9,1564.36,449.9861
1678748400000,1564.98,1564.98,1546.68,1555.28,430.2491
1678752000000,1555.2,1562.2,1548.04,1549.96,936.6791
1678755600000,1550.01,1561.29,1547.81,1559.45,673.8466
1678759200000,1559.92,1566.85,1554.61,1554.93,544.849
1678762800000,1555.47,1565.12,1554.92,1564.64,333.4624
1678766400000,1564.56,1565.99,1559.44,1564.18,305.2938
1678770000000,1564.26,1574.05,1550.01,1558.87,1037.6564
1678773600000,1558.75,1563.18,1554.55,1560.01,624.3884
1678777200000,1560.51,1563.12,1550.28,1557.11,722.2757
1678780800000,1557.51,1558.76,1547.43,1556.11,840.9091
1678784400000,1556.11,1557.25,1550.0,1555.04,405.928
1678788000000,1555.38,1571.5,1553.73,1569.52,609.3549
1678791600000,1569.09,1576.65,1562.05,1572.76,1028.8005
1678795200000,1572.25,1619.35,1563.8,1616.81,2934.5715
1678798800000,1616.73,1644.5,1610.2,1618.77,2989.9471
1678802400000,1619.41,1656.4,1608.74,1640.61,1523.7211
1678806000000,1640.48,1657.31,1636.73,1651.24,1402.1206
1678809600000,1651.5,1656.23,1632.84,1646.51,1345.011
1678813200000,1646.26,1648.22,1629.11,1636.06,900.4697
1678816800000,1635.66,1637.74,1604.6,1606.44,1444.5551
1678820400000,1606.94,1615.35,1570.95,1598.1,1966.5701
1678824000000,1597.86,1604.4,1570.51,1580.66,1161.4031
1678827600000,1580.43,1584.5,1545.17,1578.95,1630.4654
1678831200000,1578.72,1592.56,1574.37,1584.96,959.3882
1678834800000,1585.27,1590.18,1581.08,1584.57,504.2335
1678838400000,1583.72,1587.14,1566.51,1583.67,659.2816
1678842000000,1583.59,1599.08,1583.39,1591.12,674.9458
1678845600000,1591.32,1594.78,1584.79,1588.05,240.046
1678849200000,1588.09,1589.39,1579.47,1583.58,276.9761
1678852800000,1583.55,1586.65,1580.82,1585.71,233.0753
1678856400000,1585.7,1591.55,1581.72,1583.69,218.9306
1678860000000,1583.08,1589.84,1578.15,1586.37,420.127
1678863600000,1586.45,1591.94,1581.65,1591.68,399.1824
1678867200000,1590.36,1592.5,1582.26,1584.86,419.8891
1678870800000,1585.09,1587.52,1577.63,1581.32,809.8077
1678874400000,1580.94,1592.57,1576.4,1584.67,1160.8644
1678878000000,1585.14,1591.47,1561.21,1589.06,2194.4462
1678881600000,1589.12,1610.0,1569.87,1590.58,1325.3312
1678885200000,1591.08,1607.97,1580.02,1582.56,1168.1496
1678888800000,1581.86,1592.89,1552.02,1572.08,1575.9726
1678892400000,1571.48,1572.84,1546.18,1552.92,1084.1995
1678896000000,1553.16,1562.4,1531.47,1535.61,1071.4467
1678899600000,1535.2,1550.68,1529.81,1548.23,813.4936
1678903200000,1548.33,1562.26,1540.77,1562.14,732.3607
1678906800000,1562.38,1573.96,1552.32,1566.62,787.4696
1678910400000,1567.57,1568.58,1555.08,1562.88,463.2068
1678914000000,1563.29,1568.77,1561.27,1567.03,407.8626
1678917600000,1567.34,1576.71,1555.76,1563.76,541.6829
1678921200000,1563.5,1568.64,1559.31,1563.95,325.5582
1678924800000,1564.99,1572.71,1551.57,1552.78,798.071
1678928400000,1552.9,1559.76,1545.07,1557.31,534.1499
1678932000000,1557.46,1566.37,1556.18,1561.66,208.7159
1678935600000,1561.64,1562.6,1553.64,1558.07,259.4647
1678939200000,1558.09,1559.44,1548.48,1551.95,374.5517
1678942800000,1551.63,1558.72,1548.77,1555.76,272.3379
1678946400000,1556.01,1562.5,1549.95,1555.93,877.2601
1678950000000,1555.82,1564.75,1552.81,1559.03,546.2737
1678953600000,1559.76,1561.55,1556.46,1560.75,604.3774
1678957200000,1560.92,1573.35,1549.11,1561.23,475.0055
1678960800000,1561.8,1581.0,1555.18,1576.31,753.3436
1678964400000,1576.3,1577.01,1569.33,1575.25,607.6853
1678968000000,1574.97,1576.52,1563.8,1569.42,572.9865
1678971600000,1569.5,1573.88,1555.0,1571.84,989.0512
1678975200000,1572.01,1581.14,1563.15,1574.18,815.5203
1678978800000,1574.41,1580.3,1568.17,1576.74,688.6338
1678982400000,1576.4,1577.81,1567.67,1574.97,585.8303
1678986000000,1574.79,1576.2,1566.45,1573.6,601.2269
1678989600000,1573.7,1575.15,1567.61,1574.24,368.5597
1678993200000,1574.19,1600.61,1573.68,1591.76,931.1629
1678996800000,1591.95,1591.95,1565.86,1568.53,730.4305
1679000400000,1568.66,1592.28,1567.9,1583.33,621.8987
1679004000000,1583.12,1587.48,1579.39,1583.47,375.3283
1679007600000,1583.67,1587.99,1581.51,1584.18,330.6443
1679011200000,1583.75,1585.13,1573.99,1576.42,274.9726
1679014800000,1576.17,1603.47,1575.02,1602.51,799.0038
1679018400000,1602.02,1628.1,1598.34,1607.56,1090.2151
1679022000000,1607.4,1616.75,1604.12,1612.25,461.7806
1679025600000,1612.78,1613.75,1606.51,1607.28,251.1305
1679029200000,1608.42,1609.46,1600.67,1606.83,328.9345
1679032800000,1607.51,1635.0,1606.65,1629.86,1148.7836
1679036400000,1629.14,1630.84,1611.97,1618.93,618.3218
1679040000000,1619.12,1627.49,1617.0,1618.31,882.5487
1679043600000,1618.4,1635.98,1617.15,1629.85,928.9167
1679047200000,1629.85,1662.69,1629.25,1660.62,1529.3312
1679050800000,1660.71,1670.33,1648.99,1669.8,1048.9422
1679054400000,1670.13,1671.1,1640.0,1646.26,1171.2429
1679058000000,1646.26,1653.43,1637.62,1642.98,779.5205
1679061600000,1643.35,1648.38,1616.16,1622.52,1029.3385
1679065200000,1622.38,1635.39,1619.0,1628.55,787.3306
1679068800000,1628.34,1634.4,1620.44,1621.76,446.3888
1679072400000,1621.78,1639.84,1621.78,1634.32,760.3226
1679076000000,1634.89,1638.02,1622.74,1638.02,439.9485
1679079600000,1638.19,1651.43,1634.44,1651.43,786.4089
1679083200000,1651.54,1661.0,1640.35,1648.25,713.3151
1679086800000,1648.24,1670.0,1642.35,1659.28,894.787
1679090400000,1658.97,1681.04,1650.88,1669.3,1876.9609
1679094000000,1669.42,1693.5,1668.66,1684.33,1094.2558
1679097600000,1684.51,1716.73,1664.0,1715.9,1421.753
1679101200000,1715.89,1727.21,1710.39,1712.56,1069.5612
1679104800000,1712.55,1721.51,1697.96,1702.64,852.4383
1679108400000,1703.58,1710.22,1697.73,1707.1,398.2584
1679112000000,1707.03,1710.34,1699.99,1701.64,351.2146
1679115600000,1701.98,1710.93,1697.21,1708.93,492.7354
1679119200000,1708.74,1709.49,1703.66,1709.23,421.9706
1679122800000,1709.19,1719.08,1706.76,1713.36,680.1717
1679126400000,1713.57,1714.55,1691.77,1708.8,1478.9126
1679130000000,1709.1,1714.01,1701.53,1712.99,475.5214
1679133600000,1712.91,1717.68,1711.96,1715.63,360.987
1679137200000,1715.75,1716.18,1711.58,1714.95,364.1635
1679140800000,1715.02,1735.41,1703.29,1722.65,1118.2675
1679144400000,1722.87,1724.8,1708.8,1710.88,724.3238
1679148000000,1711.17,1717.89,1706.9,1709.32,532.4776
1679151600000,1708.82,1710.5,1676.58,1684.55,1680.6751
1679155200000,1684.4,1696.56,1651.26,1689.41,1680.4372
1679158800000,1689.8,1694.61,1659.58,1681.91,734.7389
1679162400000,1681.68,1689.81,1675.85,1687.99,574.6525
1679166000000,1687.99,1693.08,1682.5,1685.04,595.3131
1679169600000,1684.9,1696.01,1679.66,1686.56,455.2022
1679173200000,1686.43,1688.36,1673.38,1675.49,591.0673
1679176800000,1675.16,1678.09,1661.39,1666.06,554.748
1679180400000,1666.52,1670.35,1650.33,1658.18,809.0969
1679184000000,1658.17,1677.37,1657.07,1671.26,547.2587
1679187600000,1672.03,1680.88,1670.18,1674.0,406.6953
1679191200000,1674.09,1678.94,1671.02,1673.44,188.4719
1679194800000,1673.99,1680.04,1670.69,1678.85,258.5908
1679198400000,1677.63,1681.61,1671.71,1674.39,169.7343
1679202000000,1674.04,1678.58,1671.55,1672.76,228.8867
1679205600000,1672.89,1673.91,1663.14,1665.04,266.1805
1679209200000,1665.39,1670.54,1658.13,1670.22,284.9668
1679212800000,1670.17,1673.88,1663.14,1667.76,361.3739
1679216400000,1668.11,1672.77,1663.58,1670.39,359.7065
1679220000000,1670.4,1672.38,1665.36,1667.22,242.5793
1679223600000,1667.02,1680.29,1660.17,1677.27,469.0424
1679227200000,1677.94,1686.85,1673.96,1677.88,516.49
1679230800000,1678.14,1679.59,1670.13,1674.24,437.6896
1679234400000,1674.85,1686.78,1673.78,1684.18,537.8301
1679238000000,1684.17,1707.72,1684.17,1691.39,1018.8125
1679241600000,1691.08,1729.87,1689.16,1716.06,1444.7716
1679245200000,1716.37,1719.14,1704.72,1708.73,882.5139
1679248800000,1708.9,1720.87,1705.93,1720.1,547.6902
1679252400000,1720.7,1740.0,1715.83,1722.28,1129.1621
1679256000000,1721.95,1729.02,1689.91,1694.5,1175.7353
1679259600000,1694.78,1712.98,1692.49,1695.0,1115.5791
1679263200000,1696.01,1708.76,1689.0,1706.96,617.5325
1679266800000,1706.14,1710.89,1677.6,1684.74,718.6877
1679270400000,1685.11,1689.45,1670.92,1675.95,791.3579
1679274000000,1675.88,1682.1,1667.81,1678.69,583.5244
1679277600000,1678.25,1681.97,1654.3,1666.98,742.3087
1679281200000,1667.04,1669.16,1643.74,1652.82,931.6899
1679284800000,1652.63,1657.02,1639.64,1654.82,594.1776
1679288400000,1654.99,1661.87,1654.06,1661.67,452.6476
1679292000000,1661.77,1667.9,1658.78,1663.61,519.8421
1679295600000,1663.89,1693.94,1663.89,1691.93,1118.0177
1679299200000,1692.66,1702.69,1683.87,1690.16,982.251
1679302800000,1690.23,1693.72,1672.68,1678.05,776.6544
1679306400000,1678.45,1685.0,1665.0,1671.24,908.7979
1679310000000,1671.24,1683.22,1668.0,1674.17,558.9341
1679313600000,1674.05,1676.88,1667.72,1676.38,486.0437
1679317200000,1676.22,1676.22,1646.32,1653.94,949.1582
1679320800000,1654.0,1676.97,1653.6,1664.04,1024.5973
1679324400000,1664.77,1667.57,1654.9,1657.09,637.4132
1679328000000,1657.21,1662.39,1641.83,1646.87,696.0371
1679331600000,1646.65,1656.9,1640.93,1642.36,464.84
1679335200000,1641.65,1659.42,1637.46,1656.86,448.7298
1679338800000,1655.95,1656.96,1636.02,1646.78,660.7693
1679342400000,1647.15,1652.15,1642.14,1649.34,293.4249
1679346000000,1649.52,1653.71,1641.79,1646.11,274.248
1679349600000,1646.28,1646.81,1639.46,1640.96,313.2225
1679353200000,1640.0,1643.6,1620.5,1630.03,678.5414
1679356800000,1629.5,1651.19,1625.43,1642.92,370.214
1679360400000,1643.41,1649.49,1634.68,1646.56,226.7379
1679364000000,1646.59,1648.25,1640.69,1644.15,159.1871
1679367600000,1643.86,1647.18,1638.4,1640.36,120.0022
1679371200000,1641.85,1649.05,1641.11,1645.57,106.083
1679374800000,1645.57,1645.57,1632.56,1635.66,227.8267
1679378400000,1635.52,1642.79,1630.01,1636.22,187.4881
1679382000000,1635.75,1637.8,1615.42,1627.44,743.9209
1679385600000,1627.25,1633.93,1620.0,1632.59,445.7907
1679389200000,1632.6,1647.68,1629.23,1640.47,456.3031
1679392800000,1640.59,1658.28,1638.92,1648.51,630.4939
1679396400000,1648.58,1650.43,1641.74,1646.61,389.5033
1679400000000,1646.46,1688.77,1641.84,1685.79,981.3492
1679403600000,1686.59,1700.97,1684.98,1700.32,1200.463
1679407200000,1700.41,1714.11,1683.48,1688.39,1288.5167
1679410800000,1688.09,1699.94,1686.3,1694.75,851.401
1679414400000,1694.55,1705.01,1687.82,1693.24,821.0752
1679418000000,1692.59,1696.3,1672.8,1675.19,745.2992
1679421600000,1675.2,1677.81,1660.66,1672.47,928.4756
1679425200000,1672.47,1682.63,1669.19,1673.31,501.632
1679428800000,1674.64,1686.09,1671.78,1681.27,312.4183
